invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,tax,total,date,time,payment,cogs,gross_margin_percentage,gross_income,rating
901-54-4386,C,Naypyitaw,Normal,Female,Home_and_lifestyle,69.42,3,10.93,218.67,2019-02-03,11:10,Ewallet,207.74,4.7619,10.93,5.6
604-56-8606,C,Yangon,Member,Male,Home_and_lifestyle,71.31,6,22.46,449.25,2019-03-28,22:38,Ewallet,426.79,4.7619,22.46,8.6
346-55-7879,A,Mandalay,Member,Male,Home_and_lifestyle,42.88,3,6.75,135.07,2019-02-17,17:57,Ewallet,128.32,4.7619,6.75,9.3
736-65-4939,A,Naypyitaw,Normal,Male,Electronic_accessories,59.01,3,9.29,185.88,2019-01-25,16:37,Cash,176.59,4.7619,9.29,8.3
961-75-8127,B,Yangon,Member,Female,Health_and_beauty,59.43,5,15.6,312.01,2019-03-30,11:56,Credit_card,296.41,4.7619,15.6,9.1
324-23-5110,A,Naypyitaw,Member,Male,Electronic_accessories,78.03,3,12.29,245.79,2019-01-24,17:53,Credit_card,233.5,4.7619,12.29,7.8
406-55-8773,A,Naypyitaw,Member,Female,Electronic_accessories,9.52,1,0.5,10.0,2019-03-01,15:55,Cash,9.5,4.7619,0.5,6.8
159-35-3426,C,Mandalay,Member,Female,Health_and_beauty,82.75,9,39.1,781.99,2019-01-06,18:06,Cash,742.89,4.7619,39.1,7.1
229-60-4063,B,Mandalay,Member,Male,Home_and_lifestyle,82.42,10,43.27,865.41,2019-03-25,15:09,Credit_card,822.14,4.7619,43.27,5.5
109-51-5072,A,Mandalay,Member,Male,Health_and_beauty,85.42,1,4.48,89.69,2019-03-17,14:31,Credit_card,85.21,4.7619,4.48,6.3
922-75-2051,C,Yangon,Member,Male,Health_and_beauty,72.89,8,30.61,612.28,2019-02-13,21:01,Credit_card,581.67,4.7619,30.61,8.9
469-16-7817,B,Mandalay,Normal,Male,Home_and_lifestyle,74.83,1,3.93,78.57,2019-03-03,21:02,Cash,74.64,4.7619,3.93,5.8
922-75-3681,B,Naypyitaw,Normal,Female,Home_and_lifestyle,63.82,2,6.7,134.02,2019-01-01,14:34,Cash,127.32,4.7619,6.7,7.4
869-49-9906,A,Mandalay,Member,Female,Home_and_lifestyle,64.79,5,17.01,340.15,2019-02-25,13:51,Cash,323.14,4.7619,17.01,8.2
370-73-9385,A,Mandalay,Member,Female,Electronic_accessories,60.35,1,3.17,63.37,2019-02-14,10:45,Credit_card,60.2,4.7619,3.17,6.2
175-45-8509,A,Mandalay,Normal,Male,Home_and_lifestyle,14.06,3,2.21,44.29,2019-03-17,17:26,Ewallet,42.08,4.7619,2.21,7.3
567-38-1169,A,Mandalay,Member,Female,Electronic_accessories,12.84,3,2.02,40.45,2019-03-22,18:03,Ewallet,38.43,4.7619,2.02,8.5
483-31-6272,C,Mandalay,Normal,Female,Home_and_lifestyle,27.5,2,2.89,57.75,2019-01-29,21:39,Cash,54.86,4.7619,2.89,6.2
794-57-2235,A,Naypyitaw,Member,Female,Home_and_lifestyle,33.5,8,14.07,281.4,2019-03-30,20:56,Ewallet,267.33,4.7619,14.07,7.7
883-56-9526,C,Yangon,Member,Male,Electronic_accessories,79.73,9,37.67,753.45,2019-03-15,11:30,Cash,715.78,4.7619,37.67,6.9
125-38-2842,C,Yangon,Normal,Female,Health_and_beauty,8.25,4,1.73,34.65,2019-03-26,15:54,Ewallet,32.92,4.7619,1.73,9.9
353-94-5923,B,Yangon,Normal,Male,Home_and_lifestyle,31.51,7,11.58,231.6,2019-03-02,21:38,Cash,220.02,4.7619,11.58,5.2
213-34-3543,C,Mandalay,Member,Male,Home_and_lifestyle,54.36,3,8.56,171.23,2019-01-03,17:33,Credit_card,162.67,4.7619,8.56,8.3
425-78-3962,B,Naypyitaw,Member,Male,Home_and_lifestyle,56.11,5,14.73,294.58,2019-03-27,18:52,Credit_card,279.85,4.7619,14.73,6.7
731-32-5325,B,Mandalay,Member,Male,Health_and_beauty,85.33,3,13.44,268.79,2019-02-09,15:25,Credit_card,255.35,4.7619,13.44,6.9
389-37-8309,B,Naypyitaw,Member,Male,Health_and_beauty,97.74,5,25.66,513.13,2019-01-03,19:25,Credit_card,487.47,4.7619,25.66,8.4
494-21-6754,B,Mandalay,Normal,Female,Home_and_lifestyle,97.58,4,20.49,409.84,2019-02-25,12:48,Cash,389.35,4.7619,20.49,7.0
639-49-8066,B,Yangon,Normal,Male,Home_and_lifestyle,60.66,9,28.66,573.24,2019-02-19,22:14,Ewallet,544.58,4.7619,28.66,7.5
987-92-2020,B,Mandalay,Normal,Male,Health_and_beauty,50.85,2,5.34,106.79,2019-01-31,20:05,Cash,101.45,4.7619,5.34,6.8
264-20-9600,B,Yangon,Member,Male,Home_and_lifestyle,61.76,6,19.45,389.09,2019-01-06,10:09,Cash,369.64,4.7619,19.45,5.5
939-97-6401,A,Naypyitaw,Normal,Female,Health_and_beauty,5.92,8,2.49,49.73,2019-03-10,20:23,Ewallet,47.24,4.7619,2.49,6.0
788-34-1138,C,Yangon,Member,Male,Home_and_lifestyle,9.26,9,4.38,87.51,2019-01-19,12:07,Credit_card,83.13,4.7619,4.38,5.3
851-15-4088,B,Mandalay,Member,Female,Electronic_accessories,48.05,7,17.66,353.17,2019-03-13,10:20,Credit_card,335.51,4.7619,17.66,8.0
588-52-4424,C,Mandalay,Member,Female,Electronic_accessories,85.68,3,13.49,269.89,2019-03-02,15:17,Credit_card,256.4,4.7619,13.49,6.6
194-71-3116,B,Mandalay,Member,Female,Health_and_beauty,6.01,2,0.63,12.62,2019-02-20,18:29,Credit_card,11.99,4.7619,0.63,6.1
652-37-2036,B,Mandalay,Normal,Male,Home_and_lifestyle,67.24,8,28.24,564.82,2019-02-04,17:57,Credit_card,536.58,4.7619,28.24,6.6
643-35-3104,B,Naypyitaw,Normal,Male,Electronic_accessories,30.6,9,14.46,289.17,2019-02-02,10:13,Cash,274.71,4.7619,14.46,8.7
506-24-3956,B,Naypyitaw,Normal,Female,Home_and_lifestyle,79.51,9,37.57,751.37,2019-02-19,14:21,Cash,713.8,4.7619,37.57,9.5
668-37-2638,B,Yangon,Normal,Female,Health_and_beauty,30.24,5,7.94,158.76,2019-01-13,19:19,Ewallet,150.82,4.7619,7.94,5.6
579-87-5780,A,Naypyitaw,Normal,Female,Electronic_accessories,17.56,7,6.45,129.07,2019-01-03,13:05,Cash,122.62,4.7619,6.45,5.2
852-19-8341,A,Yangon,Normal,Male,Health_and_beauty,71.53,7,26.29,525.75,2019-01-22,20:26,Cash,499.46,4.7619,26.29,5.9
267-17-3030,B,Naypyitaw,Normal,Male,Home_and_lifestyle,41.14,6,12.96,259.18,2019-02-12,11:49,Cash,246.22,4.7619,12.96,7.3
311-76-3491,C,Mandalay,Member,Male,Health_and_beauty,49.55,3,7.8,156.08,2019-03-07,11:06,Credit_card,148.28,4.7619,7.8,5.6
668-42-3415,B,Yangon,Member,Female,Electronic_accessories,31.96,9,15.1,302.02,2019-01-10,16:51,Cash,286.92,4.7619,15.1,9.9
152-53-2961,C,Yangon,Member,Male,Electronic_accessories,33.02,6,10.4,208.03,2019-02-26,17:22,Ewallet,197.63,4.7619,10.4,6.8
548-59-9025,C,Yangon,Normal,Female,Electronic_accessories,36.23,6,11.41,228.25,2019-03-19,13:53,Credit_card,216.84,4.7619,11.41,6.0
990-48-4070,A,Yangon,Normal,Female,Health_and_beauty,40.18,1,2.11,42.19,2019-02-11,18:29,Cash,40.08,4.7619,2.11,6.3
684-49-2535,C,Naypyitaw,Normal,Male,Health_and_beauty,71.43,8,30.0,600.01,2019-02-09,21:13,Cash,570.01,4.7619,30.0,5.4
321-44-4499,B,Naypyitaw,Normal,Female,Health_and_beauty,88.9,5,23.34,466.73,2019-03-21,11:56,Cash,443.39,4.7619,23.34,5.0
777-27-9150,B,Yangon,Normal,Male,Home_and_lifestyle,71.34,7,26.22,524.35,2019-03-05,12:24,Cash,498.13,4.7619,26.22,8.3
858-81-7598,A,Yangon,Normal,Male,Electronic_accessories,84.8,3,13.36,267.12,2019-02-14,20:21,Ewallet,253.76,4.7619,13.36,6.3
694-32-8359,C,Mandalay,Normal,Female,Home_and_lifestyle,67.32,5,17.67,353.43,2019-03-21,15:01,Cash,335.76,4.7619,17.67,7.1
105-53-7009,B,Naypyitaw,Normal,Male,Electronic_accessories,30.54,9,14.43,288.6,2019-03-21,15:26,Credit_card,274.17,4.7619,14.43,8.1
955-37-4538,A,Naypyitaw,Member,Male,Electronic_accessories,89.14,4,18.72,374.39,2019-02-13,11:35,Cash,355.67,4.7619,18.72,6.8
516-65-6867,C,Yangon,Normal,Female,Home_and_lifestyle,85.98,8,36.11,722.23,2019-03-11,22:58,Ewallet,686.12,4.7619,36.11,7.6
481-24-6525,C,Yangon,Member,Male,Electronic_accessories,5.58,10,2.93,58.59,2019-02-06,11:19,Credit_card,55.66,4.7619,2.93,8.7
430-86-3607,B,Yangon,Member,Female,Health_and_beauty,97.05,4,20.38,407.61,2019-02-06,11:45,Ewallet,387.23,4.7619,20.38,6.2
125-42-2054,B,Yangon,Normal,Female,Home_and_lifestyle,56.64,2,5.95,118.94,2019-03-22,14:42,Cash,112.99,4.7619,5.95,9.7
449-45-4879,B,Yangon,Normal,Female,Health_and_beauty,55.59,8,23.35,466.96,2019-03-22,11:35,Cash,443.61,4.7619,23.35,8.6
960-14-5403,B,Yangon,Member,Female,Home_and_lifestyle,81.03,4,17.02,340.33,2019-03-17,19:55,Cash,323.31,4.7619,17.02,8.1
835-91-5238,A,Naypyitaw,Normal,Female,Health_and_beauty,93.99,8,39.48,789.52,2019-03-05,19:16,Ewallet,750.04,4.7619,39.48,6.7
376-18-8061,B,Mandalay,Normal,Female,Electronic_accessories,8.76,9,4.14,82.78,2019-03-14,20:02,Ewallet,78.64,4.7619,4.14,6.7
517-45-3375,C,Yangon,Normal,Female,Electronic_accessories,64.5,10,33.86,677.25,2019-02-18,21:59,Credit_card,643.39,4.7619,33.86,8.9
686-10-5220,B,Mandalay,Member,Male,Electronic_accessories,21.19,2,2.23,44.5,2019-01-06,16:14,Credit_card,42.27,4.7619,2.23,8.5
612-86-3936,A,Naypyitaw,Member,Male,Health_and_beauty,76.84,1,4.03,80.68,2019-02-20,17:28,Cash,76.65,4.7619,4.03,8.9
268-27-5838,A,Yangon,Normal,Male,Home_and_lifestyle,38.32,8,16.09,321.89,2019-01-04,15:52,Credit_card,305.8,4.7619,16.09,5.0
719-55-5636,B,Mandalay,Member,Male,Health_and_beauty,75.32,2,7.91,158.17,2019-02-11,15:40,Ewallet,150.26,4.7619,7.91,9.3
948-27-8231,C,Naypyitaw,Normal,Female,Home_and_lifestyle,57.34,5,15.05,301.04,2019-02-01,21:19,Cash,285.99,4.7619,15.05,7.2
862-49-9030,B,Naypyitaw,Normal,Female,Home_and_lifestyle,91.09,6,28.69,573.87,2019-02-25,20:40,Ewallet,545.18,4.7619,28.69,6.9
377-43-8755,C,Mandalay,Normal,Male,Home_and_lifestyle,48.07,2,5.05,100.95,2019-03-27,14:37,Ewallet,95.9,4.7619,5.05,7.3
524-62-9504,C,Yangon,Member,Male,Electronic_accessories,36.37,3,5.73,114.57,2019-03-16,15:33,Cash,108.84,4.7619,5.73,7.6
837-86-5516,A,Naypyitaw,Normal,Female,Home_and_lifestyle,79.18,10,41.57,831.39,2019-02-17,21:59,Cash,789.82,4.7619,41.57,7.6
642-31-1197,A,Mandalay,Member,Female,Health_and_beauty,23.61,7,8.68,173.53,2019-01-12,17:56,Credit_card,164.85,4.7619,8.68,7.1
277-64-1521,B,Naypyitaw,Normal,Female,Home_and_lifestyle,11.32,1,0.59,11.89,2019-02-11,14:18,Cash,11.3,4.7619,0.59,5.1
889-71-2511,A,Naypyitaw,Member,Male,Electronic_accessories,96.37,4,20.24,404.75,2019-01-27,20:13,Credit_card,384.51,4.7619,20.24,9.0
455-69-9513,A,Mandalay,Member,Male,Home_and_lifestyle,43.92,9,20.75,415.04,2019-03-20,15:05,Credit_card,394.29,4.7619,20.75,6.0
445-63-7003,A,Mandalay,Member,Male,Home_and_lifestyle,43.29,6,13.64,272.73,2019-02-13,19:32,Credit_card,259.09,4.7619,13.64,8.8
288-59-7858,A,Naypyitaw,Normal,Male,Home_and_lifestyle,54.92,1,2.88,57.67,2019-01-17,21:55,Credit_card,54.79,4.7619,2.88,8.8
603-56-5841,C,Naypyitaw,Member,Female,Electronic_accessories,72.78,9,34.39,687.77,2019-03-01,11:20,Credit_card,653.38,4.7619,34.39,8.1
771-63-3722,C,Yangon,Normal,Female,Home_and_lifestyle,73.63,6,23.19,463.87,2019-01-10,22:12,Cash,440.68,4.7619,23.19,7.8
394-76-2386,A,Mandalay,Member,Female,Home_and_lifestyle,72.54,6,22.85,457.0,2019-01-01,13:45,Ewallet,434.15,4.7619,22.85,5.9
159-87-9074,C,Yangon,Normal,Male,Home_and_lifestyle,64.83,3,10.21,204.21,2019-02-05,17:17,Credit_card,194.0,4.7619,10.21,9.8
555-14-2038,A,Mandalay,Member,Female,Home_and_lifestyle,43.53,1,2.29,45.71,2019-02-01,13:00,Credit_card,43.42,4.7619,2.29,9.0
318-52-9257,C,Naypyitaw,Member,Female,Electronic_accessories,5.95,9,2.81,56.23,2019-03-03,22:23,Cash,53.42,4.7619,2.81,6.3
513-87-2274,B,Yangon,Member,Male,Home_and_lifestyle,16.65,7,6.12,122.38,2019-02-21,13:42,Ewallet,116.26,4.7619,6.12,6.5
219-38-6536,B,Mandalay,Member,Male,Electronic_accessories,87.98,5,23.09,461.9,2019-01-14,18:29,Cash,438.81,4.7619,23.09,6.8
484-49-3011,B,Mandalay,Member,Female,Home_and_lifestyle,11.73,3,1.85,36.95,2019-02-10,19:08,Ewallet,35.1,4.7619,1.85,6.3
485-29-8088,B,Mandalay,Normal,Female,Health_and_beauty,58.21,2,6.11,122.24,2019-02-14,11:34,Ewallet,116.13,4.7619,6.11,6.7
245-62-8352,B,Naypyitaw,Member,Male,Health_and_beauty,53.96,10,28.33,566.58,2019-03-07,19:18,Cash,538.25,4.7619,28.33,9.8
711-13-6410,B,Yangon,Normal,Female,Electronic_accessories,87.49,9,41.34,826.78,2019-03-15,18:41,Cash,785.44,4.7619,41.34,9.5
394-63-2536,A,Naypyitaw,Member,Male,Electronic_accessories,77.02,5,20.22,404.35,2019-03-27,14:32,Ewallet,384.13,4.7619,20.22,7.8
429-24-2301,B,Naypyitaw,Normal,Female,Home_and_lifestyle,47.13,5,12.37,247.43,2019-01-21,12:58,Cash,235.06,4.7619,12.37,7.2
676-11-5985,C,Yangon,Member,Male,Electronic_accessories,80.54,1,4.23,84.57,2019-01-20,13:21,Credit_card,80.34,4.7619,4.23,7.6
964-18-1019,C,Naypyitaw,Normal,Female,Electronic_accessories,21.8,2,2.29,45.78,2019-02-07,20:26,Ewallet,43.49,4.7619,2.29,5.8
211-77-5555,C,Mandalay,Normal,Female,Home_and_lifestyle,22.31,4,4.69,93.7,2019-02-15,16:26,Ewallet,89.01,4.7619,4.69,5.9
287-69-7017,C,Yangon,Member,Male,Health_and_beauty,9.25,7,3.4,67.99,2019-03-03,22:41,Ewallet,64.59,4.7619,3.4,7.4
166-59-4799,C,Mandalay,Normal,Male,Electronic_accessories,48.92,6,15.41,308.2,2019-03-13,11:39,Ewallet,292.79,4.7619,15.41,5.5
862-61-7153,A,Naypyitaw,Member,Female,Health_and_beauty,16.08,7,5.91,118.19,2019-01-12,12:54,Credit_card,112.28,4.7619,5.91,8.5
826-30-1754,B,Mandalay,Member,Female,Health_and_beauty,64.15,5,16.84,336.79,2019-03-13,19:18,Cash,319.95,4.7619,16.84,5.1
848-57-1390,C,Mandalay,Normal,Male,Electronic_accessories,50.18,6,15.81,316.13,2019-01-26,17:54,Cash,300.32,4.7619,15.81,7.3
338-11-2474,C,Mandalay,Member,Female,Electronic_accessories,99.2,9,46.87,937.44,2019-02-10,18:47,Credit_card,890.57,4.7619,46.87,9.4
302-78-2443,C,Yangon,Member,Male,Health_and_beauty,14.91,10,7.83,156.56,2019-03-05,18:47,Credit_card,148.73,4.7619,7.83,7.9
135-55-7481,A,Yangon,Normal,Male,Electronic_accessories,26.46,2,2.78,55.57,2019-01-24,21:33,Ewallet,52.79,4.7619,2.78,5.2
782-28-3043,A,Mandalay,Member,Female,Electronic_accessories,25.36,7,9.32,186.4,2019-01-03,14:44,Ewallet,177.08,4.7619,9.32,9.8
849-53-3900,A,Mandalay,Member,Male,Electronic_accessories,30.55,3,4.81,96.23,2019-02-06,20:56,Cash,91.42,4.7619,4.81,8.5
184-10-5132,A,Mandalay,Normal,Male,Health_and_beauty,43.85,1,2.3,46.04,2019-01-11,12:56,Credit_card,43.74,4.7619,2.3,5.4
270-10-4926,C,Naypyitaw,Member,Female,Electronic_accessories,64.55,10,33.89,677.77,2019-02-07,20:08,Cash,643.88,4.7619,33.89,6.6
720-62-5247,C,Yangon,Normal,Male,Electronic_accessories,71.61,1,3.76,75.19,2019-01-02,14:57,Credit_card,71.43,4.7619,3.76,8.5
871-49-5691,A,Naypyitaw,Member,Female,Electronic_accessories,96.67,10,50.75,1015.04,2019-03-10,18:50,Ewallet,964.29,4.7619,50.75,7.1
942-61-6275,A,Yangon,Member,Female,Home_and_lifestyle,57.52,10,30.2,603.96,2019-03-02,20:07,Credit_card,573.76,4.7619,30.2,5.7
549-34-5456,C,Yangon,Normal,Male,Health_and_beauty,39.05,1,2.05,41.0,2019-03-07,20:23,Cash,38.95,4.7619,2.05,8.3
362-94-6169,B,Mandalay,Normal,Female,Home_and_lifestyle,11.19,5,2.94,58.75,2019-01-29,10:51,Credit_card,55.81,4.7619,2.94,5.8
284-53-1373,B,Naypyitaw,Member,Male,Health_and_beauty,27.81,2,2.92,58.4,2019-02-24,14:34,Cash,55.48,4.7619,2.92,7.7
933-22-2989,A,Naypyitaw,Member,Male,Electronic_accessories,60.53,3,9.53,190.67,2019-01-31,20:40,Ewallet,181.14,4.7619,9.53,5.7
652-88-6741,A,Naypyitaw,Member,Male,Health_and_beauty,43.67,3,6.88,137.56,2019-02-16,14:28,Cash,130.68,4.7619,6.88,9.0
812-98-6835,B,Naypyitaw,Member,Male,Health_and_beauty,30.83,2,3.24,64.74,2019-04-01,10:28,Credit_card,61.5,4.7619,3.24,6.7
110-34-7076,C,Yangon,Normal,Male,Home_and_lifestyle,78.83,1,4.14,82.77,2019-01-22,12:26,Cash,78.63,4.7619,4.14,6.0
514-51-3118,C,Mandalay,Member,Male,Electronic_accessories,39.57,5,10.39,207.74,2019-03-26,21:14,Cash,197.35,4.7619,10.39,5.5
496-11-8796,B,Naypyitaw,Normal,Female,Health_and_beauty,8.1,7,2.98,59.53,2019-03-06,18:04,Cash,56.55,4.7619,2.98,6.5
371-76-8143,C,Naypyitaw,Member,Male,Health_and_beauty,35.89,2,3.77,75.37,2019-02-02,19:18,Ewallet,71.6,4.7619,3.77,6.3
944-77-9612,C,Mandalay,Normal,Male,Home_and_lifestyle,79.04,6,24.9,497.95,2019-01-22,22:43,Ewallet,473.05,4.7619,24.9,7.2
611-12-6643,B,Naypyitaw,Member,Male,Electronic_accessories,87.3,10,45.83,916.65,2019-02-06,19:21,Credit_card,870.82,4.7619,45.83,5.3
510-57-7721,A,Yangon,Normal,Female,Home_and_lifestyle,57.5,4,12.08,241.5,2019-03-10,10:27,Credit_card,229.42,4.7619,12.08,8.9
560-87-2278,C,Naypyitaw,Normal,Female,Home_and_lifestyle,92.64,8,38.91,778.18,2019-02-27,16:38,Credit_card,739.27,4.7619,38.91,7.6
871-32-4042,A,Yangon,Member,Female,Health_and_beauty,12.66,4,2.66,53.17,2019-02-13,12:52,Cash,50.51,4.7619,2.66,9.8
365-93-6587,C,Naypyitaw,Normal,Female,Electronic_accessories,77.43,1,4.07,81.3,2019-02-13,15:55,Ewallet,77.23,4.7619,4.07,8.5
695-59-6204,C,Naypyitaw,Member,Female,Health_and_beauty,81.49,9,38.5,770.08,2019-01-28,13:06,Credit_card,731.58,4.7619,38.5,7.2
754-12-1372,B,Naypyitaw,Member,Female,Health_and_beauty,47.36,2,4.97,99.46,2019-02-16,10:03,Credit_card,94.49,4.7619,4.97,5.6
897-33-8132,A,Mandalay,Normal,Male,Electronic_accessories,88.9,4,18.67,373.38,2019-03-17,13:42,Ewallet,354.71,4.7619,18.67,6.4
265-58-4811,C,Mandalay,Member,Female,Electronic_accessories,84.49,1,4.44,88.71,2019-02-10,14:16,Cash,84.27,4.7619,4.44,7.8
750-12-6629,C,Mandalay,Normal,Female,Home_and_lifestyle,14.21,1,0.75,14.92,2019-02-04,14:25,Credit_card,14.17,4.7619,0.75,7.8
964-85-4170,C,Naypyitaw,Normal,Female,Electronic_accessories,80.18,5,21.05,420.95,2019-03-15,19:50,Cash,399.9,4.7619,21.05,6.5
571-45-9166,C,Mandalay,Member,Female,Health_and_beauty,58.97,7,21.67,433.43,2019-02-21,10:05,Cash,411.76,4.7619,21.67,6.3
126-38-4741,C,Yangon,Normal,Male,Electronic_accessories,64.19,2,6.74,134.8,2019-02-16,16:33,Ewallet,128.06,4.7619,6.74,8.4
672-98-2819,C,Mandalay,Member,Female,Home_and_lifestyle,99.15,9,46.85,936.97,2019-03-08,11:23,Cash,890.12,4.7619,46.85,8.8
616-43-2531,A,Mandalay,Member,Female,Health_and_beauty,88.02,2,9.24,184.84,2019-02-18,16:22,Cash,175.6,4.7619,9.24,9.5
859-53-4192,A,Mandalay,Normal,Male,Electronic_accessories,90.56,6,28.53,570.53,2019-01-24,11:12,Ewallet,542.0,4.7619,28.53,7.9
191-86-5214,C,Naypyitaw,Member,Male,Electronic_accessories,75.02,1,3.94,78.77,2019-01-09,20:42,Credit_card,74.83,4.7619,3.94,5.6
705-17-4331,C,Naypyitaw,Member,Male,Electronic_accessories,65.61,9,31.0,620.01,2019-01-07,11:28,Credit_card,589.01,4.7619,31.0,8.6
571-92-8959,B,Yangon,Member,Male,Home_and_lifestyle,39.68,10,20.83,416.64,2019-03-29,22:03,Ewallet,395.81,4.7619,20.83,10.0
510-21-7530,B,Yangon,Normal,Male,Health_and_beauty,54.46,7,20.01,400.28,2019-03-10,14:18,Credit_card,380.27,4.7619,20.01,5.3
326-88-7736,A,Naypyitaw,Member,Female,Home_and_lifestyle,38.2,3,6.02,120.33,2019-03-05,17:56,Credit_card,114.31,4.7619,6.02,7.6
511-74-3703,B,Naypyitaw,Normal,Female,Electronic_accessories,43.24,7,15.89,317.81,2019-01-27,14:49,Cash,301.92,4.7619,15.89,5.9
167-38-7231,C,Yangon,Member,Male,Home_and_lifestyle,5.13,10,2.69,53.87,2019-03-03,10:29,Credit_card,51.18,4.7619,2.69,8.0
552-70-3304,C,Naypyitaw,Normal,Male,Home_and_lifestyle,37.27,3,5.87,117.4,2019-02-17,17:58,Credit_card,111.53,4.7619,5.87,9.1
220-32-1927,C,Mandalay,Normal,Female,Health_and_beauty,56.06,10,29.43,588.63,2019-03-16,14:24,Credit_card,559.2,4.7619,29.43,5.6
448-43-4687,C,Yangon,Normal,Male,Electronic_accessories,29.62,4,6.22,124.4,2019-01-05,16:22,Credit_card,118.18,4.7619,6.22,7.4
740-15-2341,B,Mandalay,Normal,Female,Home_and_lifestyle,21.81,2,2.29,45.8,2019-02-21,18:28,Ewallet,43.51,4.7619,2.29,6.8
420-74-1096,A,Naypyitaw,Normal,Male,Electronic_accessories,13.88,10,7.29,145.74,2019-03-13,16:09,Credit_card,138.45,4.7619,7.29,6.5
270-18-1717,B,Mandalay,Normal,Female,Home_and_lifestyle,81.96,7,30.12,602.41,2019-03-13,22:25,Cash,572.29,4.7619,30.12,7.1
841-92-5599,C,Yangon,Normal,Female,Home_and_lifestyle,83.68,2,8.79,175.73,2019-02-02,17:15,Cash,166.94,4.7619,8.79,5.0
979-57-2379,B,Mandalay,Member,Female,Health_and_beauty,23.65,9,11.17,223.49,2019-03-07,11:13,Ewallet,212.32,4.7619,11.17,8.8
467-79-5404,C,Yangon,Normal,Female,Electronic_accessories,48.21,2,5.06,101.24,2019-01-05,13:00,Credit_card,96.18,4.7619,5.06,5.3
112-82-4320,B,Mandalay,Normal,Female,Electronic_accessories,57.85,8,24.3,485.94,2019-02-25,19:44,Ewallet,461.64,4.7619,24.3,6.9
719-58-4015,A,Mandalay,Member,Female,Health_and_beauty,82.79,7,30.43,608.51,2019-02-17,18:07,Cash,578.08,4.7619,30.43,8.0
915-58-2610,B,Yangon,Member,Female,Health_and_beauty,23.97,6,7.55,151.01,2019-03-02,17:42,Ewallet,143.46,4.7619,7.55,7.4
219-80-1376,C,Naypyitaw,Member,Female,Home_and_lifestyle,84.01,2,8.82,176.42,2019-01-22,20:31,Credit_card,167.6,4.7619,8.82,7.0
451-96-5785,B,Naypyitaw,Normal,Male,Health_and_beauty,38.67,1,2.03,40.6,2019-02-18,21:12,Credit_card,38.57,4.7619,2.03,8.1
768-51-4065,C,Naypyitaw,Member,Female,Home_and_lifestyle,66.86,5,17.55,351.02,2019-03-27,22:00,Cash,333.47,4.7619,17.55,5.9
759-79-1005,C,Mandalay,Member,Male,Home_and_lifestyle,36.51,4,7.67,153.34,2019-01-28,21:00,Cash,145.67,4.7619,7.67,7.5
623-63-8188,B,Mandalay,Normal,Female,Home_and_lifestyle,75.64,8,31.77,635.38,2019-01-09,12:59,Cash,603.61,4.7619,31.77,9.2
221-92-3588,C,Yangon,Member,Male,Electronic_accessories,92.13,7,33.86,677.16,2019-03-22,21:21,Cash,643.3,4.7619,33.86,7.0
251-51-5774,C,Mandalay,Normal,Male,Health_and_beauty,98.36,4,20.66,413.11,2019-04-01,20:30,Credit_card,392.45,4.7619,20.66,6.7
181-55-5876,A,Naypyitaw,Member,Female,Electronic_accessories,47.8,4,10.04,200.76,2019-03-08,11:48,Ewallet,190.72,4.7619,10.04,10.0
442-15-7204,B,Mandalay,Normal,Female,Health_and_beauty,37.83,6,11.92,238.33,2019-02-17,21:47,Cash,226.41,4.7619,11.92,8.4
394-59-2777,A,Naypyitaw,Member,Male,Electronic_accessories,61.67,6,19.43,388.52,2019-01-30,11:39,Credit_card,369.09,4.7619,19.43,5.8
911-85-1504,B,Naypyitaw,Normal,Female,Health_and_beauty,38.72,1,2.03,40.66,2019-02-21,22:11,Cash,38.63,4.7619,2.03,8.4
943-68-9293,A,Naypyitaw,Member,Male,Health_and_beauty,85.56,10,44.92,898.38,2019-02-21,21:17,Cash,853.46,4.7619,44.92,5.6
541-25-3586,B,Yangon,Normal,Female,Electronic_accessories,84.56,6,26.64,532.73,2019-01-04,10:53,Ewallet,506.09,4.7619,26.64,5.6
397-75-1784,B,Mandalay,Member,Female,Electronic_accessories,68.52,2,7.19,143.89,2019-01-06,10:31,Cash,136.7,4.7619,7.19,7.5
385-51-8560,C,Naypyitaw,Normal,Female,Home_and_lifestyle,6.8,3,1.07,21.42,2019-02-12,20:24,Cash,20.35,4.7619,1.07,7.3
527-63-3741,B,Yangon,Member,Female,Electronic_accessories,8.03,10,4.22,84.31,2019-01-15,20:34,Credit_card,80.09,4.7619,4.22,5.6
570-68-9016,B,Yangon,Member,Female,Electronic_accessories,89.82,8,37.72,754.49,2019-02-11,16:22,Credit_card,716.77,4.7619,37.72,5.1
175-31-7201,B,Yangon,Normal,Female,Home_and_lifestyle,87.19,5,22.89,457.75,2019-03-15,21:15,Cash,434.86,4.7619,22.89,7.6
819-96-4000,B,Yangon,Normal,Female,Health_and_beauty,5.35,1,0.28,5.62,2019-01-19,22:27,Cash,5.34,4.7619,0.28,6.4
611-70-8699,A,Yangon,Normal,Female,Home_and_lifestyle,21.39,5,5.62,112.3,2019-03-05,12:15,Cash,106.68,4.7619,5.62,9.8
